position,word,freq,function,item,activation
22,generals,496.125,NNP,408,-3.1203106900285076
23,'',38.25,'',408,-5.771988235240828
24,.,24.75,.,408,-6.2500316988811715
1,most,111103.875,JJS,409,2.3218280820352697
2,of,3309513.75,IN,409,5.717712269505563
3,these,141124.5,DT,409,2.5612541024810227
4,varieties,1661.625,NNS,409,-1.8967601588456928
5,have,532904.625,VBP,409,3.8908988165500933
6,now,155040.75,RB,409,2.65538825278232
7,died,15720.75,VBN,409,0.3626900776535691
8,out,174771.0,RP,409,2.775287055591765
9,",",3.375,",",409,-8.553019211179882
10,though,38687.625,IN,409,1.2653561639188435
11,similar,20736.0,JJ,409,0.6403570677470602
12,``,1.125,``,409,-9.928453736910233
13,broken,8059.5,JJ,409,-0.3077579717360765
14,'',38.25,'',409,-5.771988235240828
15,tulips,123.75,NNS,409,-4.5449075265737395
16,continue,13268.25,VBP,409,0.1925814616655269
17,in,2118706.875,IN,409,5.2716165665251795
18,the,6961417.875,DT,409,6.461418845027831
19,trade,22478.625,NN,409,0.7212372083393955
20,.,24.75,.,409,-6.2500316988811715
1,tulips,123.75,NNS,410,-4.5449075265737395
2,grow,6156.0,VBP,410,-0.5783245045997105
3,from,465226.875,IN,410,3.755010894996567
4,bulbs,652.5,NNS,410,-2.8423884068966423
5,",",3.375,",",410,-8.553019211179882
6,and,3018237.75,CC,410,5.625565196146023
7,can,265861.125,MD,410,3.1951148707012313
8,be,747877.5,VB,410,4.229951711019649
9,propagated,182.25,VBN,410,-4.1436986906558415
10,through,94585.5,IN,410,2.160684376304592
11,both,77406.75,CC,410,1.9600016683807342
12,seeds,1851.75,NNS,410,-1.7874941908026447
13,and,3018237.75,CC,410,5.625565196146023
14,buds,464.625,NNS,410,-3.187568516861229
15,.,24.75,.,410,-6.2500316988811715
1,seeds,1851.75,NNS,411,-1.7874941908026447
2,from,465226.875,IN,411,3.755010894996567
3,a,2419745.625,DT,411,5.404505368361806
4,tulip,102.375,NN,411,-4.739799106135091
5,will,286386.75,MD,411,3.2695345742776034
6,form,38822.625,VB,411,1.2688460674981679
7,a,2419745.625,DT,411,5.404505368361806
8,flowering,608.625,JJ,411,-2.913145795412125
9,bulb,506.25,NN,411,-3.0999028587174235
10,after,131780.25,IN,411,2.492680470498192
11,seven-twelve,1.125,JJ,411,-9.928453736910233
12,years,101502.0,NNS,411,2.2313436704316247
13,.,24.75,.,411,-6.2500316988811715
1,when,241066.125,WRB,412,3.097140981674583
2,a,2419745.625,DT,412,5.404505368361806
3,bulb,506.25,NN,412,-3.0999028587174235
4,grows,1455.75,VBZ,412,-2.030332086491866
5,into,183903.75,IN,412,2.8262649157595674
6,the,6961417.875,DT,412,6.461418845027831
7,flower,2658.375,NN,412,-1.4229670042119995
8,",",3.375,",",412,-8.553019211179882
9,the,6961417.875,DT,412,6.461418845027831
10,original,12817.125,JJ,412,0.1578836041873889
11,bulb,506.25,NN,412,-3.0999028587174235
12,will,286386.75,MD,412,3.2695345742776034
13,disappear,1567.125,VB,412,-1.9556953168495599
14,",",3.375,",",412,-8.553019211179882
15,but,513081.0,CC,412,3.8529715218956166
16,a,2419745.625,DT,412,5.404505368361806
17,clone,405.0,NN,412,-3.326628207741441
18,bulb,506.25,NN,412,-3.0999028587174235
19,forms,13030.875,VBZ,412,0.17444723270712795
20,in,2118706.875,IN,412,5.2716165665251795
21,its,183494.25,PRP$,412,2.824035185842067
22,place,54732.375,NN,412,1.6128877796048247
23,",",3.375,",",412,-8.553019211179882
24,as,582511.5,IN,412,3.9799489740033183
25,do,315789.75,VBP,412,3.3673332482209077
26,several,27002.25,JJ,412,0.9050286166208517
27,buds,464.625,NNS,412,-3.187568516861229
28,.,24.75,.,412,-6.2500316988811715
1,properly,6375.375,RB,413,-0.5431768846782927
2,cultivated,715.5,JJ,413,-2.7488934923993193
3,",",3.375,",",413,-8.553019211179882
4,these,141124.5,DT,413,2.5612541024810227
5,buds,464.625,NNS,413,-3.187568516861229
6,will,286386.75,MD,413,3.2695345742776034
7,become,34159.5,VB,413,1.1406394257359325
8,bulbs,652.5,NNS,413,-2.8423884068966423
9,of,3309513.75,IN,413,5.717712269505563
10,their,293533.875,PRP$,413,3.2942009876799494
11,own,80035.875,JJ,413,1.9934455034035405
12,.,24.75,.,413,-6.2500316988811715
1,the,6961417.875,DT,414,6.461418845027831
2,``,1.125,``,414,-9.928453736910233
3,tulip,102.375,NN,414,-4.739799106135091
4,breaking,3705.75,NN,414,-1.0886585097223387
5,'',38.25,'',414,-5.771988235240828
6,virus,1690.875,NN,414,-1.879226221725329
7,",",3.375,",",414,-8.553019211179882
8,which,418538.25,WDT,414,3.64919649625762
9,many,100867.5,JJ,414,2.2250632597369115
10,botanists,90.0,NNS,414,-4.871477066788429
11,have,532904.625,VBP,414,3.8908988165500933
12,studied,4555.125,VBN,414,-0.8810259361355687
13,",",3.375,",",414,-8.553019211179882
14,spreads,536.625,VBZ,414,-3.0410467282934825
15,only,172019.25,RB,414,2.759402255190665
16,through,94585.5,IN,414,2.160684376304592
17,buds,464.625,NNS,414,-3.187568516861229
18,",",3.375,",",414,-8.553019211179882
19,not,520624.125,RB,414,3.8675734186303243
20,seeds,1851.75,NNS,414,-1.7874941908026447
21,",",3.375,",",414,-8.553019211179882
22,and,3018237.75,CC,414,5.625565196146023
23,so,238677.75,IN,414,3.0871752871511715
24,cultivating,155.25,VBG,414,-4.308695614104801
25,the,6961417.875,DT,414,6.461418845027831
26,most,111103.875,RBS,414,2.3218280820352697
27,appealing,1292.625,JJ,414,-2.1503353397828904
28,varieties,1661.625,NNS,414,-1.8967601588456928
29,takes,13300.875,VBZ,414,0.19502148181179157
30,years,101502.0,NNS,414,2.2313436704316247
31,.,24.75,.,414,-6.2500316988811715
1,propagation,308.25,NN,415,-3.6053422837407707
2,is,1123725.375,VBZ,415,4.637272887394371
3,greatly,3751.875,RB,415,-1.0762300468009032
4,slowed,959.625,VBN,415,-2.451575398708524
5,down,108028.125,RP,415,2.2937265134864036
6,by,577212.75,IN,415,3.9708063601786745
7,the,6961417.875,DT,415,6.461418845027831
8,virus,1690.875,NN,415,-1.879226221725329
9,.,24.75,.,415,-6.2500316988811715
1,tulips,123.75,NNS,416,-4.5449075265737395
2,bloom,634.5,VBP,416,-2.8707768164232665
3,in,2118706.875,IN,416,5.2716165665251795
4,april,16545.375,NNP,416,0.4139748149840195
5,and,3018237.75,CC,416,5.625565196146023
6,may,144577.125,NNP,416,2.5854494184735004
7,for,958188.375,IN,416,4.477855445776505
8,about,221755.5,RB,416,3.0135808560041815
9,a,2419745.625,DT,416,5.404505368361806
10,week,36247.5,NN,416,1.2000850338605487
11,",",3.375,",",416,-8.553019211179882
12,and,3018237.75,CC,416,5.625565196146023
13,the,6961417.875,DT,416,6.461418845027831
14,secondary,5432.625,JJ,416,-0.7039879415231941
15,buds,464.625,NNS,416,-3.187568516861229
16,appear,12278.25,VBP,416,0.11478543461030688
17,shortly,4309.875,RB,416,-0.9367625396747548
18,thereafter,1631.25,RB,416,-1.9152623179611241
19,.,24.75,.,416,-6.2500316988811715
1,bulbs,652.5,NNS,417,-2.8423884068966423
2,can,265861.125,MD,417,3.1951148707012313
3,be,747877.5,VB,417,4.229951711019649
4,uprooted,129.375,JJ,417,-4.497314732920734
5,and,3018237.75,CC,417,5.625565196146023
6,moved,16396.875,VBD,417,0.40491788216804203
7,about,221755.5,RP,417,3.0135808560041815
8,from,465226.875,IN,417,3.755010894996567
9,june,16413.75,NNP,417,0.40595330282689274
10,to,2880389.25,TO,417,5.578807643890024
11,september,11709.0,NNP,417,0.06716571118539146
12,",",3.375,",",417,-8.553019211179882
13,and,3018237.75,CC,417,5.625565196146023
14,thus,23049.0,RB,417,0.7463693593751926
15,actual,7707.375,JJ,417,-0.3526088958226129
16,purchases,982.125,NNS,417,-2.4278591746544995
17,occurred,6179.625,VBD,417,-0.5745273565383239
18,during,49514.625,IN,417,1.5125372052430706
19,these,141124.5,DT,417,2.5612541024810227
20,months,27920.25,NNS,417,0.9385344863741331
21,.,24.75,.,417,-6.2500316988811715
1,as,582511.5,IN,418,3.9799489740033183
2,the,6961417.875,DT,418,6.461418845027831
3,flowers,6165.0,NNS,418,-0.5768567848371651
4,grew,5133.375,VBD,418,-0.760910677668147
5,in,2118706.875,IN,418,5.2716165665251795
6,popularity,1519.875,NN,418,-1.9868474701286216
7,",",3.375,",",418,-8.553019211179882
8,professional,12557.25,JJ,418,0.1373280913802596
9,growers,333.0,NNS,418,-3.526110065190387
10,paid,17239.5,VBD,418,0.4551837790843531
11,higher,18307.125,JJR,418,0.5154466413168243
12,and,3018237.75,CC,418,5.625565196146023
13,higher,18307.125,JJR,418,0.5154466413168243
14,prices,11376.0,NNS,418,0.03821571741698552
15,for,958188.375,IN,418,4.477855445776505
16,bulbs,652.5,NNS,418,-2.8423884068966423
17,with,733556.25,IN,418,4.210608759730691
18,the,6961417.875,DT,418,6.461418845027831
19,virus,1690.875,NN,418,-1.879226221725329
20,.,24.75,.,418,-6.2500316988811715
1,by,577212.75,IN,419,3.9708063601786745
2,sixteen,3010.5,NN,419,-1.2977338428416207
3,thirty-four,157.5,NN,419,-4.294715310188633
4,",",3.375,",",419,-8.553019211179882
5,in,2118706.875,IN,419,5.2716165665251795
6,part,56775.375,NN,419,1.6495918770137705
7,as,582511.5,IN,419,3.9799489740033183
8,a,2419745.625,DT,419,5.404505368361806
9,result,24860.25,NN,419,0.8221906340564592
10,of,3309513.75,IN,419,5.717712269505563
11,demand,12363.75,NN,419,0.12172738460047351
12,from,465226.875,IN,419,3.755010894996567
13,the,6961417.875,DT,419,6.461418845027831
14,french,19404.0,NNP,419,0.5737937735030338
15,",",3.375,",",419,-8.553019211179882
16,speculators,214.875,NNS,419,-3.976156125945487
17,began,26717.625,VBD,419,0.8944011694841285
18,to,2880389.25,TO,419,5.578807643890024
19,enter,5945.625,VB,419,-0.6133124281641611
20,the,6961417.875,DT,419,6.461418845027831
21,market,33837.75,NN,419,1.1311532154254273
22,.,24.75,.,419,-6.2500316988811715
1,in,2118706.875,IN,420,5.2716165665251795
2,sixteen,3010.5,NN,420,-1.2977338428416207
3,thirty-six,289.125,NN,420,-3.6705532811581825
4,",",3.375,",",420,-8.553019211179882
5,the,6961417.875,DT,420,6.461418845027831
6,dutch,2680.875,NNPS,420,-1.414573189779446
7,created,9876.375,VBD,420,-0.10366533248663548
8,a,2419745.625,DT,420,5.404505368361806
9,type,19479.375,NN,420,0.5776712351857332
10,of,3309513.75,IN,420,5.717712269505563
11,formal,7241.625,JJ,420,-0.4152233500756695
12,futures,1595.25,NNS,420,-1.9377832782786442
13,markets,6646.5,NNS,420,-0.5013491092128878
14,",",3.375,",",420,-8.553019211179882
15,which,418538.25,WDT,420,3.64919649625762
16,merchants,1174.5,NNS,420,-2.247136504845864
17,used,75341.25,VBD,420,1.9329229320419676
18,to,2880389.25,TO,420,5.578807643890024
19,sell,8672.625,VB,420,-0.2341501122852797
20,and,3018237.75,CC,420,5.625565196146023
21,buy,14105.25,VB,420,0.2539461556321768
22,contracts,5100.75,NNS,420,-0.767356363701296
23,to,2880389.25,TO,420,5.578807643890024
24,buy,14105.25,VB,420,0.2539461556321768
25,bulbs,652.5,NNS,420,-2.8423884068966423
26,at,537950.25,IN,420,3.900327488661853
27,the,6961417.875,DT,420,6.461418845027831
28,end,55858.5,NN,420,1.63328466211274
29,of,3309513.75,IN,420,5.717712269505563
30,the,6961417.875,DT,420,6.461418845027831
31,season,12350.25,NN,420,0.120651639728766
32,.,24.75,.,420,-6.2500316988811715
1,traders,1384.875,NNS,421,-2.080787160435209
2,met,16009.875,VBD,421,0.38096365179344455
3,at,537950.25,IN,421,3.900327488661853
4,taverns,65.25,NNS,421,-5.20861088031231
5,and,3018237.75,CC,421,5.625565196146023
6,buyers,1859.625,NNS,421,-1.783179403425839
7,were,363186.0,VBD,421,3.507260646608495
8,required,18464.625,VBN,421,0.5240225419473609
9,to,2880389.25,TO,421,5.578807643890024
10,pay,24775.875,VB,421,0.8187703190078666
11,a,2419745.625,DT,421,5.404505368361806
12,fee,3277.125,NN,421,-1.2122554130062047
13,per,15231.375,IN,421,0.33098478989003266
14,trade,22478.625,NN,421,0.7212372083393955
15,.,24.75,.,421,-6.2500316988811715
1,people,139677.75,NNS,422,2.5509386501991385
2,were,363186.0,VBD,422,3.507260646608495
3,purchasing,1359.0,VBG,422,-2.0995117949452693
4,bulbs,652.5,NNS,422,-2.8423884068966423
5,at,537950.25,IN,422,3.900327488661853
6,higher,18307.125,JJR,422,0.5154466413168243
7,and,3018237.75,CC,422,5.625565196146023
8,higher,18307.125,JJR,422,0.5154466413168243
9,prices,11376.0,NNS,422,0.03821571741698552
10,",",3.375,",",422,-8.553019211179882
11,intending,699.75,VBG,422,-2.771649821629635
12,to,2880389.25,TO,422,5.578807643890024
13,re-sell,29.25,VB,422,-6.058423901679019
14,them,195095.25,PRP,422,2.8853912573285805
15,for,958188.375,IN,422,4.477855445776505
16,a,2419745.625,DT,422,5.404505368361806
17,profit,6685.875,NN,422,-0.4954440646219816
18,.,24.75,.,422,-6.2500316988811715
1,however,68060.25,RB,423,1.8311496024357596
2,",",3.375,",",423,-8.553019211179882
3,such,84964.5,PDT,423,2.053282573729012
4,a,2419745.625,DT,423,5.404505368361806
5,scheme,13620.375,NN,423,0.21885246829272728
6,could,189441.0,MD,423,2.8559571371454693
7,not,520624.125,RB,423,3.8675734186303243
8,last,81204.75,VB,423,2.0079637712192473
9,unless,12387.375,IN,423,0.1236579516245337
10,someone,21016.125,NN,423,0.6538066762083363
11,was,1039471.875,VBD,423,4.559308638799121
12,ultimately,3253.5,RB,423,-1.2195953616786048
13,willing,4585.5,JJ,423,-0.8743850847473738
14,to,2880389.25,TO,423,5.578807643890024
15,pay,24775.875,VB,423,0.8187703190078666
16,such,84964.5,JJ,423,2.053282573729012
17,high,43794.0,JJ,423,1.3895644928191249
18,prices,11376.0,NNS,423,0.03821571741698552
19,and,3018237.75,CC,423,5.625565196146023
20,take,80701.875,VB,423,2.0017430599098973
21,possession,3215.25,NN,423,-1.2314591105842485
22,of,3309513.75,IN,423,5.717712269505563
23,the,6961417.875,DT,423,6.461418845027831
24,bulbs,652.5,NNS,423,-2.8423884068966423
25,.,24.75,.,423,-6.2500316988811715
1,in,2118706.875,IN,424,5.2716165665251795
2,february,9437.625,NNP,424,-0.14928967298657375
3,sixteen,3010.5,NN,424,-1.2977338428416207
4,thirty-seven,151.875,NN,424,-4.333531159501868
5,",",3.375,",",424,-8.553019211179882
6,tulip,102.375,NN,424,-4.739799106135091
7,traders,1384.875,NNS,424,-2.080787160435209
8,could,189441.0,MD,424,2.8559571371454693
9,no,236185.875,RB,424,3.0766719263474687
10,longer,8118.0,RB,424,-0.3004650278395528
11,find,47589.75,VB,424,1.4728192347779459
12,new,140856.75,JJ,424,2.5593523002460854
13,buyers,1859.625,NNS,424,-1.783179403425839
14,willing,4585.5,VBG,424,-0.8743850847473738
15,to,2880389.25,TO,424,5.578807643890024
16,pay,24775.875,VB,424,0.8187703190078666
17,increasingly,7480.125,RB,424,-0.3826464074367479
18,inflated,344.25,JJ,424,-3.492601536487812
19,prices,11376.0,NNS,424,0.03821571741698552
20,for,958188.375,IN,424,4.477855445776505
21,their,293533.875,PRP$,424,3.2942009876799494
22,bulbs,652.5,NNS,424,-2.8423884068966423
23,.,24.75,.,424,-6.2500316988811715
1,as,582511.5,IN,425,3.9799489740033183
2,this,521145.0,DT,425,3.868574026404361
3,realization,632.25,NN,425,-2.874178712582176
4,set,50673.375,VBD,425,1.5357101119436058
5,in,2118706.875,RP,425,5.2716165665251795
6,",",3.375,",",425,-8.553019211179882
7,the,6961417.875,DT,425,6.461418845027831
8,demand,12363.75,NN,425,0.12172738460047351
9,for,958188.375,IN,425,4.477855445776505
10,tulips,123.75,NNS,425,-4.5449075265737395
11,collapsed,1936.125,VBD,425,-1.742389403426732
12,",",3.375,",",425,-8.553019211179882
13,and,3018237.75,CC,425,5.625565196146023
14,prices,11376.0,NNS,425,0.03821571741698552
15,plummeted,167.625,VBD,425,-4.230913783445557
16,.,24.75,.,425,-6.2500316988811715
1,the,6961417.875,DT,426,6.461418845027831
2,speculative,766.125,JJ,426,-2.6793358327149464
3,bubble,621.0,NN,426,-2.892191257860005
4,burst,2923.875,VB,426,-1.3271935936813324
5,.,24.75,.,426,-6.2500316988811715
1,some,192789.0,DT,427,2.873490465467128
2,were,363186.0,VBD,427,3.507260646608495
3,left,52975.125,VBN,427,1.5802057445035624
4,holding,9363.375,VBG,427,-0.1572047996627405
5,contracts,5100.75,NNS,427,-0.767356363701296
6,to,2880389.25,TO,427,5.578807643890024
7,purchase,5027.625,VB,427,-0.7818588968907934
8,tulips,123.75,NNS,427,-4.5449075265737395
9,at,537950.25,IN,427,3.900327488661853
10,prices,11376.0,NNS,427,0.03821571741698552
11,now,155040.75,RB,427,2.65538825278232
12,ten,22808.25,CD,427,0.7358384564955018
13,times,33648.75,NNS,427,1.1255408830347762
14,greater,17383.5,JJR,427,0.46352520732657304
15,than,122451.75,IN,427,2.4191844449470437
16,those,99970.875,DT,427,2.2161221882523585
17,on,814721.625,IN,427,4.315594337402501
18,the,6961417.875,DT,427,6.461418845027831
19,open,34077.375,JJ,427,1.138229433104422
20,market,33837.75,NN,427,1.1311532154254273
21,",",3.375,",",427,-8.553019211179882
22,while,63722.25,IN,427,1.765196213256624
23,others,31790.25,NNS,427,1.0686171248772776
24,found,55038.375,VBD,427,1.6184717588767379
25,themselves,26635.5,PRP,427,0.891318059418321
26,in,2118706.875,IN,427,5.2716165665251795
27,possession,3215.25,NN,427,-1.2314591105842485
28,of,3309513.75,IN,427,5.717712269505563
29,bulbs,652.5,NNS,427,-2.8423884068966423
30,now,155040.75,RB,427,2.65538825278232
31,worth,13921.875,IN,427,0.24079735422853177
32,a,2419745.625,DT,427,5.404505368361806
33,fraction,1668.375,NN,427,-1.892592722173145
34,of,3309513.75,IN,427,5.717712269505563
35,the,6961417.875,DT,427,6.461418845027831
36,price,20786.625,NN,427,0.6427865688730183
37,they,487659.375,PRP,427,3.802128335474013
38,had,501070.5,VBD,427,3.829271959244354
39,paid,17239.5,VBN,427,0.4551837790843531
40,.,24.75,.,427,-6.2500316988811715
1,the,6961417.875,DT,428,6.461418845027831
2,event,11687.625,NN,428,0.06530543487245262
3,was,1039471.875,VBD,428,4.559308638799121
4,popularized,56.25,VBN,428,-5.364360377619945
5,in,2118706.875,IN,428,5.2716165665251795
6,eighteen,3345.75,CD,428,-1.1914936559681095
7,forty-one,135.0,CD,428,-4.451855580524026
8,by,577212.75,IN,428,3.9708063601786745
9,the,6961417.875,DT,428,6.461418845027831
10,book,27927.0,NN,428,0.9387812420682096
11,``,1.125,``,428,-9.928453736910233
12,extraordinary,3307.5,JJ,428,-1.2030277994752931
13,popular,11925.0,JJ,428,0.08550638790741043
14,delusions,124.875,NNS,428,-4.536067381172106
15,and,3018237.75,CC,428,5.625565196146023
16,the,6961417.875,DT,428,6.461418845027831
17,madness,927.0,NNP,428,-2.4862426796475416
18,of,3309513.75,IN,428,5.717712269505563
19,crowds,1516.5,NNP,428,-1.9889660084282648
20,'',38.25,'',428,-5.771988235240828
21,",",3.375,",",428,-8.553019211179882
22,that,1254804.75,WDT,428,4.747640315532376
23,a,2419745.625,DT,428,5.404505368361806
24,british,40267.125,JJ,428,1.3054518645836657
25,journalist,1611.0,NN,428,-1.9277891657678539
26,charles,10262.25,NNP,428,-0.06519238550153257
27,mackay,402.75,NNP,428,-3.333266583428677
28,wrote,11147.625,VBD,428,0.017838289987570272
29,.,24.75,.,428,-6.2500316988811715
1,that,1254804.75,IN,429,4.747640315532376
2,crowds,1516.5,NNS,429,-1.9889660084282648
3,of,3309513.75,IN,429,5.717712269505563
4,people,139677.75,NNS,429,2.5509386501991385
5,often,42347.25,RB,429,1.3559090788980532
6,behave,1967.625,VBP,429,-1.726245880678961
7,irrationally,52.875,RB,429,-5.436042892745995
8,was,1039471.875,VBD,429,4.559308638799121
9,the,6961417.875,DT,429,6.461418845027831
10,main,28047.375,JJ,429,0.9430849984805917
11,thesis,1450.125,NN,429,-2.03402200475176
12,of,3309513.75,IN,429,5.717712269505563
13,the,6961417.875,DT,429,6.461418845027831
14,book,27927.0,NN,429,0.9387812420682096
15,",",3.375,",",429,-8.553019211179882
16,and,3018237.75,CC,429,5.625565196146023
17,tulip,102.375,NN,429,-4.739799106135091
18,mania,213.75,NN,429,-3.9812400029744364
19,was,1039471.875,VBD,429,4.559308638799121
20,one,327827.25,CD,429,3.404768284874383
21,of,3309513.75,IN,429,5.717712269505563
22,the,6961417.875,DT,429,6.461418845027831
23,primary,10616.625,JJ,429,-0.031139337690369952
24,examples,7962.75,NNS,429,-0.3199005698381904
25,.,24.75,.,429,-6.2500316988811715
1,according,126.0,VBG,430,-4.523059185923679
2,to,2880389.25,TO,430,5.578807643890024
3,mackay,402.75,NNP,430,-3.333266583428677
4,",",3.375,",",430,-8.553019211179882
5,at,537950.25,IN,430,3.900327488661853
6,one,327827.25,CD,430,3.404768284874383
7,point,45308.25,NN,430,1.4236128514590993
